Key,Param,Image,Genus,IncludeInKey,NoPict,Request,Ref,Footnote,Bull,ImageDetail
1,accordioncollapseOne001,https://nematode.unl.edu/hirsch4.jpg,Hirschmanniella,,,,,,,vulva
1,accordioncollapseOne001,https://nematode.unl.edu/hirsch5.jpg,Hirschmanniella,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/hirsch6.jpg,Hirschmanniella,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/hirsch7.jpg,Hirschmanniella,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/hirsch8.jpg,Hirschmanniella,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/hirsch9.jpg,Hirschmanniella,,,,,,,basal esophagus
1,accordioncollapseOne001,https://nematode.unl.edu/hogagw1.jpg,Hoplolaimus,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/hogagw2.jpg,Hoplolaimus,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/hogagw3.jpg,Hoplolaimus,,,,,,,anterior
1,accordioncollapseOne001,https://nematode.unl.edu/hogagw4.jpg,Hoplolaimus,,,,,,,phasmid
1,accordioncollapseOne001,https://nematode.unl.edu/hogagw5.jpg,Hoplolaimus,,,,,,,bursa
1,accordioncollapseOne001,https://nematode.unl.edu/hogagw6.jpg,Hoplolaimus,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/hogal1.jpg,Hoplolaimus,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/hogal10.jpg,Hoplolaimus,,,,,,,lateral field
1,accordioncollapseOne001,https://nematode.unl.edu/hogal11.jpg,Hoplolaimus,,,,,,,lateral field
1,accordioncollapseOne001,https://nematode.unl.edu/hogal12.jpg,Hoplolaimus,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/hogal13.jpg,Hoplolaimus,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/hogal14.jpg,Hoplolaimus,,,,,,,bursa
1,accordioncollapseOne001,https://nematode.unl.edu/hogal15.jpg,Hoplolaimus,,,,,,,lateral field
1,accordioncollapseOne001,https://nematode.unl.edu/hogal18.jpg,Hoplolaimus,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/hogal19.jpg,Hoplolaimus,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/hogal2.jpg,Hoplolaimus,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/hogal20.jpg,Hoplolaimus,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/hogal21.jpg,Hoplolaimus,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/hogal22.jpg,Hoplolaimus,,,,,,,lateral field
1,accordioncollapseOne001,https://nematode.unl.edu/hogal23.jpg,Hoplolaimus,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/hogal24.jpg,Hoplolaimus,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/hogal25.jpg,Hoplolaimus,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/hogal26.jpg,Hoplolaimus,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/hogal27.jpg,Hoplolaimus,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/hogal28.jpg,Hoplolaimus,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/hogal29.jpg,Hoplolaimus,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/hogal3.jpg,Hoplolaimus,,,,,,,vulva
1,accordioncollapseOne001,https://nematode.unl.edu/hogal30.jpg,Hoplolaimus,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/hogal31.jpg,Hoplolaimus,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/hogal32.jpg,Hoplolaimus,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/hogal33.jpg,Hoplolaimus,,,,,,,spicules
1,accordioncollapseOne001,https://nematode.unl.edu/hogal4.jpg,Hoplolaimus,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/hogal5.jpg,Hoplolaimus,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/hogal6.jpg,Hoplolaimus,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/hogal7.jpg,Hoplolaimus,,,,,,,anterior
1,accordioncollapseOne001,https://nematode.unl.edu/hogal8.jpg,Hoplolaimus,,,,,,,vulva
1,accordioncollapseOne001,https://nematode.unl.edu/hogal9.jpg,Hoplolaimus,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/hopga1.jpg,Hoplolaimus,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/hopga10.jpg,Hoplolaimus,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/hopga11.jpg,Hoplolaimus,,,,,,,vulva
1,accordioncollapseOne001,https://nematode.unl.edu/hopga12.jpg,Hoplolaimus,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/hopga13.jpg,Hoplolaimus,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/hopga14.jpg,Hoplolaimus,,,,,,,vulva
1,accordioncollapseOne001,https://nematode.unl.edu/hopga15.jpg,Hoplolaimus,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/hopga2.jpg,Hoplolaimus,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/hopga3.jpg,Hoplolaimus,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/hopga4.jpg,Hoplolaimus,,,,,,,phasmid
1,accordioncollapseOne001,https://nematode.unl.edu/hopga5.jpg,Hoplolaimus,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/hopga6.jpg,Hoplolaimus,,,,,,,stylet
1,accordioncollapseOne001,https://nematode.unl.edu/hopga7.jpg,Hoplolaimus,,,,,,,lips
1,accordioncollapseOne001,https://nematode.unl.edu/hopga8.jpg,Hoplolaimus,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/hopga9.jpg,Hoplolaimus,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/hopgacmp.jpg,Hoplolaimus,,,,,,,compare
1,accordioncollapseOne001,https://nematode.unl.edu/hopgale3.jpg,Hoplolaimus,,,,,,,spicules
1,accordioncollapseOne001,https://nematode.unl.edu/hoploc1.jpg,Hoplolaimus,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/hoploc10.jpg,Hoplolaimus,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/hoploc11.jpg,Hoplolaimus,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/hoploc12.jpg,Hoplolaimus,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/hoploc13.jpg,Hoplolaimus,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/hoploc14.jpg,Hoplolaimus,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/hoploc15.jpg,Hoplolaimus,,,,,,,vulva
1,accordioncollapseOne001,https://nematode.unl.edu/hoploc16.jpg,Hoplolaimus,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/hoploc17.jpg,Hoplolaimus,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/hoploc18.jpg,Hoplolaimus,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/hoploc19.jpg,Hoplolaimus,,,,,,,vulva
1,accordioncollapseOne001,https://nematode.unl.edu/hoploc2.jpg,Hoplolaimus,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/hoploc20.jpg,Hoplolaimus,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/hoploc21.jpg,Hoplolaimus,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/hoploc22.jpg,Hoplolaimus,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/hoploc23.jpg,Hoplolaimus,,,,,,,vulva
1,accordioncollapseOne001,https://nematode.unl.edu/hoploc24.jpg,Hoplolaimus,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/hoploc25.jpg,Hoplolaimus,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/hoploc26.jpg,Hoplolaimus,,,,,,,posterior scutellum
1,accordioncollapseOne001,https://nematode.unl.edu/hoploc27.jpg,Hoplolaimus,,,,,,,anterior
1,accordioncollapseOne001,https://nematode.unl.edu/hoploc28.jpg,Hoplolaimus,,,,,,,basal esophagus
1,accordioncollapseOne001,https://nematode.unl.edu/hoploc29.jpg,Hoplolaimus,,,,,,,anterior
1,accordioncollapseOne001,https://nematode.unl.edu/hoploc3.jpg,Hoplolaimus,,,,,,,vulva
1,accordioncollapseOne001,https://nematode.unl.edu/hoploc30.jpg,Hoplolaimus,,,,,,,esophagus
1,accordioncollapseOne001,https://nematode.unl.edu/hoploc4.jpg,Hoplolaimus,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/hoploc5.jpg,Hoplolaimus,,,,,,,anterior
1,accordioncollapseOne001,https://nematode.unl.edu/hoploc6.jpg,Hoplolaimus,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/hoploc7.jpg,Hoplolaimus,,,,,,,posterior
1,accordioncollapseOne001,https://nematode.unl.edu/hoploc8.jpg,Hoplolaimus,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/hoploc9.jpg,Hoplolaimus,,,,,,,vulva
1,accordioncollapseOne001,https://nematode.unl.edu/hoplosp1.jpg,Hoplolaimus,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/hoplosp2.jpg,Hoplolaimus,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/hoplosp3.jpg,Hoplolaimus,,,,,,,phasmid
1,accordioncollapseOne001,https://nematode.unl.edu/hoplosp4.jpg,Hoplolaimus,,,,,,,spicules
1,accordioncollapseOne001,https://nematode.unl.edu/hydropgw1.jpg,Helicotylenchus,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/hydropgw2.jpg,Helicotylenchus,,,,,,,lateral field
1,accordioncollapseOne001,https://nematode.unl.edu/macarena1.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macarena2.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macarena3.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macarena4.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macbeal1.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macbeal10.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macbeal11.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macbeal12.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macbeal13.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macbeal14.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macbeal15.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macbeal16.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macbeal17.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macbeal18.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macbeal19.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macbeal2.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macbeal20.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macbeal21.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macbeal22.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macbeal23.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macbeal24.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macbeal25.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macbeal26.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macbeal27.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macbeal28.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macbeal29.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macbeal3.jpg,Mesocriconema,,,,,,,vulva
1,accordioncollapseOne001,https://nematode.unl.edu/macbeal30.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macbeal31.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macbeal4.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macbeal5.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macbeal6.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macbeal7.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macbeal8.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macbeal9.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/mackals1.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/mackals2.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/mackals3.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/mackals4.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macroplax1.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macroplax10.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macroplax11.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macroplax12.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macroplax13.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macroplax14.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macroplax15.jpg,Mesocriconema,,,,,,,labial region- submedian lobes
1,accordioncollapseOne001,https://nematode.unl.edu/macroplax16.jpg,Mesocriconema,,,,,,,submedian lobes
1,accordioncollapseOne001,https://nematode.unl.edu/macroplax17.jpg,Mesocriconema,,,,,,,vulva
1,accordioncollapseOne001,https://nematode.unl.edu/macroplax18.jpg,Mesocriconema,,,,,,,vulva
1,accordioncollapseOne001,https://nematode.unl.edu/macroplax19.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macroplax2.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macroplax20.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macroplax21.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macroplax22.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macroplax23.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macroplax24.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macroplax25.jpg,Mesocriconema,,,,,,,cuticle
1,accordioncollapseOne001,https://nematode.unl.edu/macroplax3.jpg,Mesocriconema,,,,,,,anterior
1,accordioncollapseOne001,https://nematode.unl.edu/macroplax4.jpg,Mesocriconema,,,,,,,posterior
1,accordioncollapseOne001,https://nematode.unl.edu/macroplax5.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macroplax6.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macroplax7.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macroplax8.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macroplax9.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macurk1.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macurk10.jpg,Mesocriconema,,,,,,,vulva
1,accordioncollapseOne001,https://nematode.unl.edu/macurk11.jpg,Mesocriconema,,,,,,,vulva
1,accordioncollapseOne001,https://nematode.unl.edu/macurk12.jpg,Mesocriconema,,,,,,,excretory pore
1,accordioncollapseOne001,https://nematode.unl.edu/macurk13.jpg,Mesocriconema,,,,,,,face view (profile)
1,accordioncollapseOne001,https://nematode.unl.edu/macurk14.jpg,Mesocriconema,,,,,,,vulva
1,accordioncollapseOne001,https://nematode.unl.edu/macurk15.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macurk16.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macurk17.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macurk18.jpg,Mesocriconema,,,,,,,posterior cuticle
1,accordioncollapseOne001,https://nematode.unl.edu/macurk19.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macurk2.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macurk20.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macurk21.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macurk22.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macurk23.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macurk24.jpg,Mesocriconema,,,,,,,vulva
1,accordioncollapseOne001,https://nematode.unl.edu/macurk3.jpg,Mesocriconema,,,,,,,midbody Cuticle
1,accordioncollapseOne001,https://nematode.unl.edu/macurk4.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macurk5.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macurk6.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macurk7.jpg,Mesocriconema,,,,,,,cuticle
1,accordioncollapseOne001,https://nematode.unl.edu/macurk8.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macurk9.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macurv1.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macurv10.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macurv100.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macurv101.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macurv102.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macurv103.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macurv11.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macurv12.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macurv13.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macurv14.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macurv15.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macurv16.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macurv17.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macurv18.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macurv19.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macurv2.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macurv20.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macurv21.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macurv22.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macurv23.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macurv24.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macurv25.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macurv26.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macurv27.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macurv28.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macurv29.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macurv3.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macurv30.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macurv31.jpg,Mesocriconema,,,,,,,excretory duct
1,accordioncollapseOne001,https://nematode.unl.edu/macurv32.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macurv33.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macurv34.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macurv35.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macurv36.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macurv37.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macurv38.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macurv39.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macurv4.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macurv40.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macurv41.jpg,Mesocriconema,,,,,,,vulva
1,accordioncollapseOne001,https://nematode.unl.edu/macurv42.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macurv43.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macurv44.jpg,Mesocriconema,,,,,,,cuticle
1,accordioncollapseOne001,https://nematode.unl.edu/macurv45.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macurv46.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macurv47.jpg,Mesocriconema,,,,,,,vulva
1,accordioncollapseOne001,https://nematode.unl.edu/macurv48.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macurv49.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macurv5.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macurv50.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macurv51.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macurv52.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macurv53.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macurv54.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macurv55.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macurv56.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macurv57.jpg,Mesocriconema,,,,,,,vulva
1,accordioncollapseOne001,https://nematode.unl.edu/macurv58.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macurv59.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macurv6.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macurv60.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macurv61.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macurv62.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macurv63.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macurv64.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macurv65.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macurv66.jpg,Mesocriconema,,,,,,,posterior
1,accordioncollapseOne001,https://nematode.unl.edu/macurv67.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macurv68.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macurv69.jpg,Mesocriconema,,,,,,,vulva
1,accordioncollapseOne001,https://nematode.unl.edu/macurv7.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macurv70.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macurv71.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macurv72.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macurv73.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macurv74.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macurv75.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macurv76.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macurv77.jpg,Mesocriconema,,,,,,,anterior
1,accordioncollapseOne001,https://nematode.unl.edu/macurv78.jpg,Mesocriconema,,,,,,,posterior
1,accordioncollapseOne001,https://nematode.unl.edu/macurv79.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macurv8.jpg,Mesocriconema,,,,,,,tail
1,accordioncollapseOne001,https://nematode.unl.edu/macurv80.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macurv81.jpg,Mesocriconema,,,,,,,body
1,accordioncollapseOne001,https://nematode.unl.edu/macurv82.jpg,Mesocriconema,,,,,,,head
1,accordioncollapseOne001,https://nematode.unl.edu/macurv83.jpg,Mesocriconema,,,,,,,tail
