ImageName,ImageText,Gender,General,Descr,Detail,Magnification,Location,Host,Species,ScientificName_accepted,ScientificName,Class,Order,Family,Genus
longsty.jpg,"Longidorus sp.
fimo bead “aN
9 Mile Prairie
Switchgrass
Peter Mullin ce 1999
20m",juvenile,,,head,400x,9 Mile Prairie,Switchgrass,Longidorus sp.,Longidorus,Longidorus,Enoplea,Dorylaimida,Longidoridae,Longidorus
lonpa1.jpg,"© Peter Mullin/2000
—
100 im
Loman: arva
emale 40)
Lava, |daho
Ridgetop grass",male,,,body,40x,"Lava, Idaho",Ridgetop grass,,Longidorella,Longidorella,Enoplea,Dorylaimida,Nordiidae,Longidorella
lonpa2.jpg,"Lyengiderellayp parva
female anterior 400X
Lava, |daho
Ridgetop grass,
© Peter Mullin/2000",female,,,anterior,400X,Lava,,,Longidorella,Longidorella,Enoplea,Dorylaimida,Nordiidae,Longidorella
lonpa3.jpg,"Longidorella parva
female head 1000X
Lava, |daho
Ridgetop grass",female,,,head,1000X,Lava,,Longidorella parva,Longidorella,Longidorella,Enoplea,Dorylaimida,Nordiidae,Longidorella
lonpa4.jpg,"Lsomgicorela paiva
vulva 400)
Lava, |daho
Ridgetop grass
© Peter Mullin/2000",female,,,vulva,,Lava,,,Longidorella,Longidorella,Enoplea,Dorylaimida,Nordiidae,Longidorella
lonpa5.jpg,"{Ueretdere la nana
female cari! (ooox
Lava, [daho
Ridgetop grass",female,,,cardia,1000x,Lava,Ridgetop grass,,Longidorella,Longidorella,Enoplea,Dorylaimida,Nordiidae,Longidorella
lonpa6.jpg,"Longidorella parva
female tail 400X
Lava, |daho
Ridgetop grass",female,,,tail,400X,Lava,,Longidorella parva,Longidorella,Longidorella,Enoplea,Dorylaimida,Nordiidae,Longidorella
lonpacmp.jpg,"Drawings-
T- Tarjan, 1993
TH- Thome, 1939
Photos-
Peter Mullin, ce 2000 female reproductive
region
anterior",female,,,anterior,,,,,Longidorella,Longidorella,Enoplea,Dorylaimida,Nordiidae,Longidorella
lordell1.jpg,"Lordellonema sp.
juvenile 100X [aa
orem arse
Big bluestem/Seribner's panicum
96WW 35"" 39No5'
© Peter Mullin/2000",juvenile,,,body,100X,Konza Prairie,Big bluestem/Seribner's panicum,Lordellonema sp.,Lordellonema,Lordellonema,Enoplea,Dorylaimida,Qudsianematidae,Lordellonema
lordell14.jpg,"Lordellonema sp.
female head 1000X
Konza Prairie
Little bluestem
© Peter Mullin/2000
96WW 35"" 39No5'
10m",female,,,head,1000X,Konza Prairie,Little bluestem,Lordellonema sp.,Lordellonema,Lordellonema,Enoplea,Dorylaimida,Qudsianematidae,Lordellonema
lordell15.jpg,,female,,,cardia,100x,Konza Prairie,Little bluestem,,Lordellonema,Lordellonema,Enoplea,Dorylaimida,Qudsianematidae,Lordellonema
lordell16.jpg,"Lordellonema sp.
vulva 1000X
Konza Prairie
Little bluestem
96WW 35"" 39No5",female,,,vulva,1000X,Konza Prairie,Little bluestem,Lordellonema sp.,Lordellonema,Lordellonema,Enoplea,Dorylaimida,Qudsianematidae,Lordellonema
lordell17.jpg,"Lordellonema sp.
female tail 1000X
Konza Prairie
Little bluestem
Jom
96W 35"" 39No5'
© Peter Mullin72000",female,,,tail,1000X,Konza Prairie,Little bluestem,Lordellonema sp.,Lordellonema,Lordellonema,Enoplea,Dorylaimida,Qudsianematidae,Lordellonema
lordell18.jpg,"1O pm
96 55° 39No5'
Lordellonema sp.
female pores anterior to vulva
1000X
Konza Prairie
Little bluestem
© Peter Mullin/2000",female,,,anterior,1000X,Konza Prairie,Little bluestem,Lordellonema sp.,Lordellonema,Lordellonema,Enoplea,Dorylaimida,Qudsianematidae,Lordellonema
lordell19.jpg,"Lordellonema Sp:
female ie on nec]
1000X
Konza Prairie
Little bluestem
96W 35° 39No5""
10pm
© Peter Mullin/2000",female,,,pores on neck,1000X,Konza Prairie,Little bluestem,Lordellonema Sp:,Lordellonema,Lordellonema,Enoplea,Dorylaimida,Qudsianematidae,Lordellonema
lordell2.jpg,"© Peter Mullin72000
96 35"" 39No5'
Lordellonema sp.
juvenile head 400K
Konza Prairie
Big bluestem/Seribner's panicum",juvenile,,,head,,Konza Prairie,Big bluestem/Seribner's panicum,Lordellonema sp.,Lordellonema,Lordellonema,Enoplea,Dorylaimida,Qudsianematidae,Lordellonema
lordell3.jpg,"Lordellonema sp.
juvenile. basal esophagus | +00X
Konza Prairie
Big bluestem/Scribner's panicum
96W 95"" 39No5'
© Peter Mullin72000",juvenile,,,basal esophagus,,Konza Prairie,Big bluestem/Scribner's panicum,Lordellonema sp.,Lordellonema,Lordellonema,Enoplea,Dorylaimida,Qudsianematidae,Lordellonema
lordell4.jpg,"Lordellonema sp.
juvenile posterior pores 400X
Konza Prairie
Big bluestem/Senbner's panicum
96W 55"" 39No5'
20m
© Peter Mullin/2000",juvenile,,,posterior,400X,Konza Prairie,Big bluestem/Senbner's panicum,Lordellonema sp.,Lordellonema,Lordellonema,Enoplea,Dorylaimida,Qudsianematidae,Lordellonema
lordell5.jpg,"Lordellonema ot
juvenile tail 400)
Konza Prairie
Bieblueseeny
Scribner's panicum
96WW 35° 39N05'
20um",juvenile,,,tail,,Konza Prairie,Scribner's panicum,Lordellonema ot,Lordellonema,Lordellonema,Enoplea,Dorylaimida,Qudsianematidae,Lordellonema
lordpar1.jpg,"Lordellonema 2parvum
female 100X
a Prairie 96W 35"" 39No3'
Juegrass
© Peter Mullin/2000",female,,,body,100X,Konza Prairie,Bluegrass,Lordellonema 2parvum,Lordellonema,Lordellonema,Enoplea,Dorylaimida,Qudsianematidae,Lordellonema
lordpar10.jpg,"Lordellonema ?parvum
female head 1oooX 96W 35"" 39N05'
Konza Prairie iO um
Bluegrass
© Peter Mullin/z000",female,,,head,,Konza Prairie,Bluegrass,Lordellonema ?parvum,Lordellonema,Lordellonema,Enoplea,Dorylaimida,Qudsianematidae,Lordellonema
lordpar11.jpg,"Lordellonema ?parvum
vulva 1000)
Konza Prairie
Bluegrass
96W 35"" 39No5'",female,,,vulva,,Konza Prairie,Bluegrass,Lordellonema ?parvum,Lordellonema,Lordellonema,Enoplea,Dorylaimida,Qudsianematidae,Lordellonema
lordpar12.jpg,"Lordellonema ?parvwum
female pores 1000X
Konza Prairie
iBhosess
96 35"" 39No5' ‘20
© Peter Mullin72000",female,,,pores,1000X,Konza Prairie,Bluegrass,Lordellonema ?parvwum,Lordellonema,Lordellonema,Enoplea,Dorylaimida,Qudsianematidae,Lordellonema
lordpar13.jpg,"96W 35"" 39No5""
Lordellonema ?parvum
female head/esophagus/pores
400X,
Konza Prairie
Little bluestem
© Peter Mullin/2000",female,,,head,400X,Konza Prairie,Little bluestem,Lordellonema ?parvum,Lordellonema,Lordellonema,Enoplea,Dorylaimida,Qudsianematidae,Lordellonema
lordpar14.jpg,"Lordellonema ?parvum
* vulva 400X
Konza Prairie
Little bluestem",female,,,vulva,400X,Konza Prairie,Little bluestem,Lordellonema ?parvum,Lordellonema,Lordellonema,Enoplea,Dorylaimida,Qudsianematidae,Lordellonema
lordpar15.jpg,"Lordellonema ?parvum
female tail +00X
Konza Prairie
Little bluestem
20m
© Peter Mullin/2000
96W 55"" 39No5'",female,,,tail,,Konza Prairie,Little bluestem,Lordellonema ?parvum,Lordellonema,Lordellonema,Enoplea,Dorylaimida,Qudsianematidae,Lordellonema
lordpar2.jpg,"Lordellonema ?parvum
female head 400)
Konza Prairie
© Peter Mullin/2000
96 33° 39N05'
20pm",female,,,head,,Konza Prairie,,Lordellonema ?parvum,Lordellonema,Lordellonema,Enoplea,Dorylaimida,Qudsianematidae,Lordellonema
lordpar3.jpg,"Lordellonema ?parvum
female basal esophagus +00X
Konza Prairie
Bluegrass
96 35° 39No5
© Peter Mullin/2000",female,,,basal esophagus,,Konza Prairie,Bluegrass,Lordellonema ?parvum,Lordellonema,Lordellonema,Enoplea,Dorylaimida,Qudsianematidae,Lordellonema
lordpar4.jpg,"Lordellonema ?parvum
vulva 400K
Konza Prairie
Bluegrass
96WW 35"" 39No5'
© Peter Mullin/2000",female,,,vulva,,Konza Prairie,Bluegrass,Lordellonema ?parvum,Lordellonema,Lordellonema,Enoplea,Dorylaimida,Qudsianematidae,Lordellonema
lordpar5.jpg,"Lordellonema ?parvum
female tail +00X
Were (name
Blecgass
96WW 35"" 39No5'
20m
© Peter Mullin/2000",female,,,tail,,,,Lordellonema ?parvum,Lordellonema,Lordellonema,Enoplea,Dorylaimida,Qudsianematidae,Lordellonema
lordpar6.jpg,"Lordellonema ?parvum
female tail 400X
Konza Prairie
Bluegrass
96WW 35"" 39No5'
© Peter Mullin/2000",female,,,tail,400X,Konza Prairie,Bluegrass,Lordellonema ?parvum,Lordellonema,Lordellonema,Enoplea,Dorylaimida,Qudsianematidae,Lordellonema
lordpar7.jpg,"Lordellonema ?parvu m
vulva 400X
Koonza Prairie
Dlucgass
20m
96 35"" 39No5'
© Peter Mullin/2000",female,,,vulva,400X,,,Lordellonema ?parvu,Lordellonema,Lordellonema,Enoplea,Dorylaimida,Qudsianematidae,Lordellonema
lordpar8.jpg,"Lordellonema parvum
female basal esophagus +00X 96W 33"" 39No5""
Cones Paitie
fSlocgacs
© Peter Mullin72000",female,,,basal esophagus,,,,Lordellonema parvum,Lordellonema,Lordellonema,Enoplea,Dorylaimida,Qudsianematidae,Lordellonema
lordpar9.jpg,"Lordellonema ?parvum
female head 400)
Konza Prairie 96WW 35"" 39N05'
Bluegrass
© Peter Mullin/2000
20m",female,,,head,,Konza Prairie,Bluegrass,Lordellonema ?parvum,Lordellonema,Lordellonema,Enoplea,Dorylaimida,Qudsianematidae,Lordellonema
lore1.jpg,"Lengidorella sp.
\ female  40X
Haughton Crater
in-Oasis R7
© Peter Mullin72000",female,,,body,40X,Haughton Crater In oasis,,,Longidorella,Longidorella,Enoplea,Dorylaimida,Nordiidae,Longidorella
lore10.jpg,"Longidorella sp.
“eter Muli
he 400K © Peter Mullin/2001
Haughton crater
Inside micro-oasis",female,,,vulva,400x,Haughton Crater In oasis,,Longidorella sp.,Longidorella,Longidorella,Enoplea,Dorylaimida,Nordiidae,Longidorella
lore11.jpg,"© Peter Mullin/2001
20m
Longidorella a
female tail 400X,
Haughton crater
Inside micro-oasis",female,,,tail,400X,,,Longidorella a,Longidorella,Longidorella,Enoplea,Dorylaimida,Nordiidae,Longidorella
lore2.jpg,"Longjdorella sp.
rake Jonm -
head/anterior esophagus
400X
Haughton Crater
in-Oasis R7
© Peter Mulin’2000",,,,anterior,400X,Haughton Crater,,,Longidorella,Longidorella,Enoplea,Dorylaimida,Nordiidae,Longidorella
lore3.jpg,"Longjdorella sp.
female basal esophagus 400X
© Peter Mullin’2000
Haughton Crater
in-Oasis R7",female,,,basal esophagus,400X,Haughton Crater,,,Longidorella,Longidorella,Enoplea,Dorylaimida,Nordiidae,Longidorella
lore4.jpg,"© Peter Mullin/2000
Laeeee sp.
vulva 400K
Haughton Crater
in-Oasis R7",female,,,vulva,,Haughton Crater,,,Longidorella,Longidorella,Enoplea,Dorylaimida,Nordiidae,Longidorella
lore5.jpg,"Longidorella ae
female tail 400)
Haughton Crater
in-Oasis R7
20 fim
© Peter Mullin72000",female,,,tail,,Haughton Crater,,Longidorella ae,Longidorella,Longidorella,Enoplea,Dorylaimida,Nordiidae,Longidorella
lore6.jpg,"Lon idorella sp.
female head 1000X
Haughton Crater
in Oasis 7R
© Peter Mullin/2001",female,,,head,1000X,Haughton Crater,,,Longidorella,Longidorella,Enoplea,Dorylaimida,Nordiidae,Longidorella
lore7.jpg,"20m
© Peter Mullin/2000
ieee
sal
Lppaee
a
~ Haughton Crater
» in-Oasis R7
-",female,,,vulva,1000x,Haughton Crater In oasis,,,Longidorella,Longidorella,Enoplea,Dorylaimida,Nordiidae,Longidorella
lore8.jpg,"© Feter Mullsy/2001
Longidorella sp.
female ~ head  400X
Haughton crater
Inside micro-oasis
20m",female,,,head,400X,,,Longidorella sp.,Longidorella,Longidorella,Enoplea,Dorylaimida,Nordiidae,Longidorella
lore9.jpg,"20m
Longidorella s i
female basal esophagus 400X
Haughton crater
Inside micro-oasis",female,,,basal esophagus,400X,,,Longidorella s,Longidorella,Longidorella,Enoplea,Dorylaimida,Nordiidae,Longidorella
lorelap1.jpg,"[Se ea parva
emale = 100X
Lied Jungle
~ Bamboo
100 fim
© Peter Mullin/2000",female,,,body,100X,Leid Jungle,Bamboo,,Longidorella,Longidorella,Enoplea,Dorylaimida,Nordiidae,Longidorella
lorelap10.jpg,"Longidorella parva
female tail 1000X
(ied Jane
Banos
10pm
© Peter Mullin/2000",female,,,tail,1000X,,,Longidorella parva,Longidorella,Longidorella,Enoplea,Dorylaimida,Nordiidae,Longidorella
lorelap2.jpg,"Longidorella parva
female” anterior | 400X
Lied Jungle
amboo
© Peter Mullin72000",female,,,anterior,400X,,,Longidorella parva,Longidorella,Longidorella,Enoplea,Dorylaimida,Nordiidae,Longidorella
lorelap3.jpg,"Longidorella arva
vulva 400)
Led ingle
Ske
© Peter Mullin/2000.",female,,,vulva,,,,Longidorella arva,Longidorella,Longidorella,Enoplea,Dorylaimida,Nordiidae,Longidorella
lorelap4.jpg,"Lpagicorela parva
female tail 4+00X
——___
20h Lied Jungle
Bamboo
© Peter Mullin/2000",female,,,tail,,,,,Longidorella,Longidorella,Enoplea,Dorylaimida,Nordiidae,Longidorella
lorelap5.jpg,"Longidorella parva
8 head Boox
female
Lied Jungle
ah
© Peter Mullin2000",female,,,head,,,,Longidorella parva,Longidorella,Longidorella,Enoplea,Dorylaimida,Nordiidae,Longidorella
lorelap6.jpg,"Longidorella parva
female basalesophagus 1000X
Led Junge
amboo.",female,,,esophagus,1000X,,,Longidorella parva,Longidorella,Longidorella,Enoplea,Dorylaimida,Nordiidae,Longidorella
lorelap7.jpg,"Longidorella arva
female “esophagus 1000X
Lied Jungle
lial
© Peter Mullin/2000",female,,,esophagus,1000X,,,Longidorella arva,Longidorella,Longidorella,Enoplea,Dorylaimida,Nordiidae,Longidorella
lorelap8.jpg,"eo.
ted
ae
© Peter Mlin/2000",female,,,esophagus,1000x,Leid Jungle,Bamboo,,Longidorella,Longidorella,Enoplea,Dorylaimida,Nordiidae,Longidorella
lorelap9.jpg,"Longidorella parva
vulva 1000X
tied Jungle
amboo
101m
© Peter Mullin/2000",female,,,vulva,1000X,,,Longidorella parva,Longidorella,Longidorella,Enoplea,Dorylaimida,Nordiidae,Longidorella
macarena1.jpg,"Mesocriconema curvatum
juvenile 400K
Arena Sand Pines, WI
prairie",juvenile,,,body,400x,"Arena Sand Pines, WI",prairie,Mesocriconema curvatum,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
macarena2.jpg,"Mesocriconema curvatum
juvenile head 1000X%
Arena Sand Pines, WI
prairie
Photograph
T. Powers 2012
http://nematode.unl.edu",juvenile,,,head,1000X,,,Mesocriconema curvatum,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
macarena3.jpg,"Mesocriconema curvatum
juvenile tail 1000X%
Arena Sand Pines, WI
prairie",juvenile,,,tail,1000X,,,Mesocriconema curvatum,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
macarena4.jpg,"Mesocriconema curvatum
juvenile midbody cuticle 1000X%
Arena Sand Pines, \
prairie 4
Photograph
T. Powers 2012
http://nematode.unl.edu",juvenile,,,body,1000X,,,Mesocriconema curvatum,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
macbeal1.jpg,"Mesocriconema curvatum
female 200X%
Brookings, South Dal kota
grass
50um
Tom Powers/2008",female,,,body,200X,"Brookings, South Dal kota",grass,Mesocriconema curvatum,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
macbeal10.jpg,"Mesocriconema curvatum
female tail / vulva 1000X
Brookings, South Dakota
slough
iO pm",female,,,tail,1000X,Brookings,,Mesocriconema curvatum,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
macbeal11.jpg,"Mesocriconema curvatum
female 400X%
slough
Brookings, South Dakota
thistle",female,,,body,400X,"Brookings, South Dal kota",thistle,Mesocriconema curvatum,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
macbeal12.jpg,"Mesocriconema curvatum
female head 1000X%
slough
Brookings, South Dakota
thistle
Photograph
T.Powers 2011
i httpinematode-unl edu",female,,,head,1000X,Brookings,,Mesocriconema curvatum,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
macbeal13.jpg,"Mesocriconema curvatum
female tail 1000X%
slough
Brookings, South Dakota
thistle
Photograph
T. Powers 2011
http://nematode.unl.edu",female,,,tail,1000X,Brookings,,Mesocriconema curvatum,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
macbeal14.jpg,"Mesocriconema curvatum
female 400X
slough
Brookings, South Dakota
thistle
Photograph
1.Powers 2011
pnematadeant eae",female,,,body,400X,"Brookings, South Dal kota",thistle,Mesocriconema curvatum,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
macbeal15.jpg,,female,,,head,1000x,"Brookings, South Dal kota",thistle,,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
macbeal16.jpg,"Mesocriconema curvatum
female tail 1000X
slough
Brookings, South Dakota
thistle
Photograph
T. Powers 2014
http/inematode.unl.edu",female,,,tail,1000X,Brookings,,Mesocriconema curvatum,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
macbeal17.jpg,"Mesocriconema curvatum
tail /vulva 1000X%
slough
-—
Brookings, Can Dakota TO}um
thistle",,,,tail,1000X,Brookings,,Mesocriconema curvatum,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
macbeal18.jpg,"Mesocriconema sp.
female head 1000X%
Brookings, South Dakota
thistle",female,,,head,1000X,Brookings,,Mesocriconema sp.,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
macbeal19.jpg,"Mesocriconema sp.
female tail rook.
Brookings, South Dakota
thistle
10 um
Photograph
T.Powers 2012
http://nematode.unl.edu",female,,,tail,,Brookings,,Mesocriconema sp.,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
macbeal2.jpg,"Mesocriconema curvatum
female  400X
Biseliiies Saathibeets
grass
20m
Tom Powers/2008",female,,,body,400X,"Brookings, South Dal kota",grass,Mesocriconema curvatum,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
macbeal20.jpg,"Mesocriconema sp.
female midbody cuticle 1000X
Brookings, South Dakota
thistle",female,,,body,1000X,Brookings,,Mesocriconema sp.,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
macbeal21.jpg,"Mesocriconema sp.
female 400K
Brookings, South Dakota
thistle
20am",female,,,body,400,"Brookings, South Dal kota",thistle,Mesocriconema sp.,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
macbeal22.jpg,"Mesocriconema sp.
female head 1000X
Brookings, South Dakota
thistle",female,,,head,1000X,Brookings,,Mesocriconema sp.,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
macbeal23.jpg,"Mesocriconema sp.
female tail TOON
Brookings, South Dakota
thistle
10 um
Photograph
T. Powers 2012
http:/Inematode.unl.edu",female,,,tail,,Brookings,,Mesocriconema sp.,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
macbeal24.jpg,"Mesocriconema sp.
female tail cuticle 1000X
Brookings, South Dakota
thistle
1Oum
Photograph
T. Powers 2012
http://Inematode.unl.edu",female,,,tail,1000X,Brookings,,Mesocriconema sp.,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
macbeal25.jpg,"Mesocriconema sp.
female midbody cuticle  1000X
Brookings, South Dakota
thistle",female,,,body,1000X,Brookings,,Mesocriconema sp.,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
macbeal26.jpg,"Mesocriconema sp.
female 400X
Brookings, South Dakota
thistle",female,,,body,400X,"Brookings, South Dal kota",thistle,Mesocriconema sp.,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
macbeal27.jpg,"Mesocriconema sp.
female head i ooo0X
Brookings, South Dakota
thistle",female,,,head,,Brookings,,Mesocriconema sp.,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
macbeal28.jpg,"TO wm
Mesocriconema sp.
female — tail ToOok
Brookings, South Dakota
thistle",female,,,tail,,Brookings,,Mesocriconema sp.,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
macbeal29.jpg,"Mesocriconema sp-
female 400X
Brookings, South Dakota
thistle",female,,,body,400X,"Brookings, South Dal kota",thistle,Mesocriconema sp-,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
macbeal3.jpg,"Mesocriconema curvatum
vulval flap — 400X
Brookings, South Dakota
grass
Tom Powers/2008",female,,,vulva,400X,Brookings,,Mesocriconema curvatum,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
macbeal30.jpg,"Mesocriconema [Pe
head 1000X
female
Brookings, South Dakota
thistle",female,,,head,1000X,Brookings,,Mesocriconema [Pe,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
macbeal31.jpg,"Mesocriconema sp.
female tail roo
Brookings, South Dakota
thistle
1Oum
Photograph
T. Pe 2012
ht
je.unl.edu",female,,,tail,,Brookings,,Mesocriconema sp.,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
macbeal4.jpg,"Mesocriconema curvatum
female 200X
Brookings, South Dakota
grass
50 um
Tom Powers/2008",female,,,body,200X,"Brookings, South Dal kota",thistle,Mesocriconema curvatum,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
macbeal5.jpg,"Mesocriconema curvatum
female  400X
Brookings, South Dakota
grass
204m
Tom Powers/2008",female,,,body,400X,"Brookings, South Dal kota",grass,Mesocriconema curvatum,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
macbeal6.jpg,"Mesocriconema curvatum
female tail 400X
Brookings, South Dakota
grass
Tom Powers/2008",female,,,tail,400X,Brookings,,Mesocriconema curvatum,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
macbeal7.jpg,"Mesocriconema curvatum
female 400X
Boule Saleem
sloug}",female,,,body,400X,"Brookings, South Dal kota",slough,Mesocriconema curvatum,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
macbeal8.jpg,"Mesocriconema curvatum
female head 1000X
Brookings, South Dakota
sone",female,,,head,1000X,Brookings,,Mesocriconema curvatum,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
macbeal9.jpg,"Mesocriconema curvatum
female  midbody — 1000X
Brookings, South Dakota
aise",female,,,body,1000X,Brookings,,Mesocriconema curvatum,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
mackals1.jpg,"Mesocriconema inaratum
female 200X%
Kalsow Prairie, lowa
grass
© Tom Powers/2008",female,,,body,200X,"Kalsow Prairie, lowa",grass,Mesocriconema inaratum,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
mackals2.jpg,"Mesocriconema inaratum
female 400X%
Kalsow Prairie, lowa
grass
Tom Peners/2008",female,,,body,400X,"Kalsow Prairie, lowa",grass,Mesocriconema inaratum,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
mackals3.jpg,"Mesocriconema inaratum
female head 1000X%
Kalsow Prairie, lowa
grass
Tom Powers/2008",female,,,head,1000X,Kalsow Prairie,,Mesocriconema inaratum,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
mackals4.jpg,"Mesocriconema inaratum
female tail 1000X
Kalsow Prairie, lowa
grass
Tom Powers/2008",female,,,tail,1000X,Kalsow Prairie,,Mesocriconema inaratum,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
macrop1.jpg,"© Peter Mulin/2000
100 [im
Macroposthonia curvata
female 100K
9 Mile Prairie
switchgrass",female,,,body,100x,9 Mile Prairie,Switchgrass,Macroposthonia curvata,Mesocriconema,Macroposthonia,Chromadorea,Rhabditida,Criconematidae,Macroposthonia
macrop2.jpg,"© Peter Mullin/2000
Macroposthonia curvata
female head 400X
9 Mile Prairie
switchgrass",female,,,head,400X,9 Mile Prairie,,Macroposthonia curvata,Mesocriconema,Macroposthonia,Chromadorea,Rhabditida,Criconematidae,Macroposthonia
macrop3.jpg,"Macroposthonia curvata
oa ey 400K,
9 Mile Prairie
switchgrass
10 Peter Mulin/2000
20m",female,,,tail,400x,9 Mile Prairie,Switchgrass,Macroposthonia curvata,Mesocriconema,Macroposthonia,Chromadorea,Rhabditida,Criconematidae,Macroposthonia
macrop4.jpg,"100 jim
Mesocriconema curvatum
jvenile 100%
2 Mile Prairie
switchgrass
Pretec Mullin72002",juvenile,,,body,100x,Nine mile prairie,Switchgrass,,Mesocriconema,Macroposthonia,Chromadorea,Rhabditida,Criconematidae,Macroposthonia
macrop5.jpg,"Mesocriconema curvatum
juenile head 400X
9 Mile Prairie
switchgrace
20m
Peter Mullin/2002,",,,,head,400X,9 Mile Prairie,,,Mesocriconema,Macroposthonia,Chromadorea,Rhabditida,Criconematidae,Macroposthonia
macrop6.jpg,,juvenile,,,cuticle,1000x,Nine mile prairie,Switchgrass,,Mesocriconema,Macroposthonia,Chromadorea,Rhabditida,Criconematidae,Macroposthonia
macroplax1.jpg,"Mesocriconema xenoplax
female 400X
Plattsmouth, Nebraska
oal
Se",female,,,body,400X,"Plattsmouth, Nebraska",oak,Mesocriconema xenoplax,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
macroplax10.jpg,"Mesocriconema xeno lax
juvenile head —1000X
Plattsmouth, NE_
Photograph
T.Powers 2012
http:Jinematode unt.edu",juvenile,,,head,1000X,,,Mesocriconema xeno,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
macroplax11.jpg,"Photograph
T.Powers 2012
hipvinematode.unt.edu
Mesocriconema xeno lax
juvenile tail ioe
Plattsmouth, N ie",juvenile,,,tail,,,,Mesocriconema xeno,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
macroplax12.jpg,"Mesocriconema xenoplax
juvenile midbody cuticle  1000X
Plattsmouth, NE.
Photograph
T.Powers 2042
hittp:/Inematode.unl.edu",juvenile,,,body,1000X,,,Mesocriconema xenoplax,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
macroplax13.jpg,"Photograph
T.Powers 2012
204m
Mesocriconema xenoplax
female 400X
Plattsmouth, NE
oak",female,,,body,400X,"Plattsmouth, Nebraska",oak,Mesocriconema xenoplax,Mesocriconema,Mesocriconema,Chromadorea,Rhabditida,Criconematidae,Mesocriconema
